X,Y
724.932068,82.985359
724.942932,83.015457
724.951721,83.059082
724.953064,83.105927
724.950745,83.157394
724.939697,83.196289
724.914124,83.234398
724.901428,83.26532
724.870239,83.286171
724.830688,83.281357
724.801636,83.291649
724.758728,83.279747
724.725037,83.263611
724.696594,83.2164
724.674194,83.206024
724.663452,83.151375
724.655029,83.138191
724.653992,83.116356
724.674622,83.093468
724.697144,83.056137
724.730286,83.062294
724.768311,83.058456
724.812012,83.050484
724.854675,83.065155
724.895264,83.09977
724.938171,83.11145
724.976318,83.125122
724.989563,83.148438
725.008301,83.158005
725.012573,83.170677
725.001038,83.172424
724.990295,83.170242
724.956604,83.167511
724.9198,83.158401
724.876343,83.145653
724.828674,83.126755
724.787292,83.120773
724.745056,83.114891
724.707886,83.104195
724.681213,83.102905
724.661865,83.106018
724.647949,83.110207
724.647583,83.126396
724.662231,83.134872
724.676514,83.153976
724.703064,83.174011
724.740356,83.184082
724.769836,83.187813
724.815735,83.21109
724.850342,83.201157
724.884949,83.215256
724.912231,83.201164
724.932617,83.190186
724.949463,83.176697
724.956421,83.145226
724.950928,83.108269
724.942078,83.091309
724.932251,83.068146
724.911133,83.046997
724.882935,83.019272
724.852173,83.035515
724.830261,83.025459
724.812256,83.032623
724.789429,83.048676
724.775696,83.049622
724.756592,83.096741
724.745789,83.127914
724.744324,83.160095
724.744873,83.192551
724.754028,83.222366
724.757446,83.244057
724.759033,83.265076
724.771606,83.275375
724.786133,83.272209
724.790405,83.265007
724.80365,83.239738
724.810913,83.199463
724.827576,83.186768
724.826904,83.151138
724.841614,83.114494
724.848938,83.083618
724.84967,83.051239
724.850891,83.030838
724.859802,83.016586
724.863586,83.008636
724.864502,83.01458
724.863159,83.021889
724.87677,83.043655
724.87439,83.066002
724.873596,83.096092
724.872925,83.124069
724.871704,83.147209
724.859558,83.184006
724.844727,83.206345
724.837341,83.223709
724.816162,83.235077
724.803955,83.244484
724.782471,83.241272
724.771606,83.229897
724.756042,83.217552
724.746826,83.199669
724.736328,83.181862
724.747131,83.156883
724.74115,83.13578
724.750854,83.103302
724.768005,83.09362
724.775269,83.087296
724.80072,83.08271
724.815796,83.088562
724.851074,83.091904
724.870239,83.100357
724.892639,83.102371
724.911987,83.115158
724.931396,83.133942
724.933655,83.122955
724.940247,83.150917
724.927246,83.161186
724.920776,83.169426
724.904175,83.164635
724.887268,83.172104
724.859436,83.171112
724.834351,83.160515
724.809143,83.153915
724.777527,83.146004
724.747986,83.147179
724.740601,83.131935
724.724426,83.135422
724.726563,83.130821
724.720825,83.136375
724.732239,83.138672
724.734192,83.147034
724.749207,83.153549
724.781311,83.158928
724.809387,83.167557
724.827759,83.169609
724.855469,83.179375
724.875977,83.179565
724.895813,83.177048
724.913574,83.169174
724.914063,83.167511
724.919983,83.159058
724.925232,83.146446
724.915405,83.135162
724.91449,83.124496
724.895081,83.106422
724.883606,83.09761
724.855347,83.096771
724.834778,83.092064
724.824036,83.094528
724.806824,83.100906
724.79303,83.099136
724.779541,83.131485
724.780518,83.12236
724.773865,83.148163
724.78064,83.181313
724.78772,83.178864
724.784912,83.204521
724.796631,83.214699
724.804321,83.208237
724.813538,83.219246
724.825317,83.198242
724.834045,83.187775
724.845215,83.187943
724.853821,83.172607
724.852966,83.154861
724.859314,83.14315
724.869629,83.118774
724.862976,83.10614
724.868835,83.086418
724.866272,83.078804
724.863708,83.054466
724.858948,83.073547
724.862244,83.077499
724.859253,83.084167
724.852844,83.083733
724.842712,83.118622
724.850281,83.13311
724.838013,83.157608
724.840698,83.175591
724.832642,83.189247
724.833618,83.200912
724.819397,83.20623
724.815308,83.211487
724.812866,83.212784
724.804932,83.206017
724.800903,83.193291
724.78479,83.187973
724.788696,83.174431
724.793884,83.159309
724.794983,83.14061
724.799133,83.126503
724.816772,83.113571
724.818054,83.109421
724.823669,83.095573
724.837646,83.098885
724.85321,83.096352
724.856934,83.107521
724.872742,83.111671
724.886047,83.104996
724.896301,83.126869
724.896362,83.141655
724.895874,83.149445
724.894653,83.161896
724.888855,83.165886
724.863831,83.172997
724.864136,83.17424
724.849731,83.176094
724.830383,83.177834
724.817444,83.17392
724.802551,83.146362
724.791138,83.154205
724.775574,83.128654
724.768188,83.145302
724.767761,83.144096
724.76825,83.134048
724.770264,83.132217
724.790771,83.131859
724.789124,83.141846
724.798096,83.137962
724.817566,83.145386
724.836304,83.147476
724.851685,83.150024
724.865356,83.151314
724.8797,83.14695
724.888,83.152184
724.893005,83.150703
724.887573,83.145027
724.891541,83.144493
724.882996,83.133347
724.877686,83.134636
724.868652,83.127754
724.859558,83.119026
724.836792,83.115334
724.826721,83.096985
724.81311,83.118073
724.798157,83.124092
724.797241,83.126671
724.786621,83.128075
724.787842,83.135124
724.778564,83.150902
724.789917,83.157646
724.789551,83.162155
724.795227,83.171768
724.805359,83.175911
724.81543,83.159843
724.824768,83.175262
724.835632,83.173279
724.833069,83.166832
724.847839,83.164078
724.847473,83.147324
724.857666,83.139236
724.855042,83.129089
724.854553,83.121239
724.859985,83.104164
724.853027,83.100777
724.848816,83.08268
724.850464,83.092468
724.844849,83.090759
724.840942,83.090576
724.83905,83.105942
724.834473,83.110603
724.83313,83.116684
724.828003,83.134789
724.823669,83.146889
724.824219,83.155685
724.82489,83.162033
724.819641,83.170235
724.823914,83.17852
724.809204,83.165436
724.813354,83.178162
724.816956,83.157303
724.814941,83.165146
724.811035,83.159431
724.807129,83.150879
724.818787,83.141891
724.814209,83.129364
724.820251,83.12281
724.82373,83.110939
724.834656,83.104431
724.835876,83.102371
724.847534,83.103577
593.089539,0.054388
593.091064,0.052582
593.096252,0.042432
593.102417,0.034938
593.1073,0.026426
593.113403,0.016837
593.11499,0.009244
593.123718,0.004344
593.129272,-0.007529
593.127747,-0.009073
593.123352,-0.016787
593.121643,-0.01673
593.117249,-0.016774
593.119019,-0.017282
593.11792,-0.008487
593.110474,-0.006666
593.106323,0.006779
593.103394,0.016086
593.101563,0.020998
593.0896,0.030249
593.088989,0.03728
593.088074,0.043106
593.091736,0.048964
593.084961,0.053053
593.090698,0.049176
593.100769,0.049882
593.098633,0.044475
593.097046,0.045583
593.106079,0.034081
593.104797,0.029495
593.111389,0.020538
593.104858,0.016898
593.114502,0.000719
593.119629,-0.00192
593.117737,-0.006654
593.117004,-0.013984
593.117249,-0.014127
593.117493,-0.017279
593.107239,-0.008797
593.123596,-0.016008
593.102722,0.001673
593.111084,0.006624
593.101807,0.013674
593.105957,0.01737
593.107483,0.017389
593.100464,0.030936
593.09967,0.036228
593.09552,0.04158
593.097717,0.046267
593.100159,0.043913
593.098267,0.047582
593.097473,0.046646
593.103638,0.042467
593.106018,0.034403
593.110229,0.026942
593.105347,0.021149
593.10553,0.013026
593.107483,0.008916
593.101563,-0.000348
593.114258,-0.00654
593.113342,-0.011406
593.120911,-0.009849
593.122864,-0.009369
593.119446,-0.008609
593.118042,-0.004146
593.1203,-0.002317
593.112305,0.003878
593.112,0.008971
593.111023,0.015573
593.108948,0.027393
593.110168,0.027312
593.109436,0.03572
593.108765,0.038414
593.105225,0.045327
593.092041,0.050794
593.095581,0.041218
593.094727,0.038888
593.093323,0.040281
593.095459,0.030542
593.09729,0.027927
593.099609,0.02213
593.10083,0.01303
593.109436,0.008681
593.11145,0.001787
593.107483,-0.000451
593.109497,-0.005395
593.118042,-0.00962
593.125549,-0.005191
593.118042,-0.005722
593.123657,-0.000936
593.124695,-0.002513
593.113586,0.003964
593.112122,0.006682
593.109558,0.020372
593.104309,0.019208
593.096191,0.029117
593.104431,0.031844
593.09668,0.035882
593.091064,0.040223
593.092712,0.038809
593.093567,0.039154
593.090942,0.039672
593.088745,0.037418
593.091064,0.035966
593.095764,0.023014
593.101379,0.021796
593.102722,0.011449
593.112244,0.016676
593.115967,0.004696
593.114929,0.000361
593.112732,0.000106
593.120728,-0.00339
593.116211,-0.005357
593.123901,-0.006274
593.120544,-0.002445
593.117554,-0.002577
593.111511,0.009479
593.109497,0.006474
593.112549,0.014442
593.103699,0.016185
593.095581,0.02402
593.095032,0.02761
593.096924,0.028126
593.096558,0.031153
593.096802,0.033384
593.093445,0.037986
593.090393,0.03756
593.093628,0.0327
593.093567,0.031145
593.097534,0.025695
593.095825,0.022716
593.100525,0.020548
593.110413,0.015604
593.112366,0.011933
593.12262,0.001365
593.115906,0.001031
593.117981,-0.00043
593.116211,-0.002542
593.116638,-0.009432
593.115906,-0.003635
593.109741,-0.006393
593.109741,0.001826
593.107971,0.007724
593.111572,0.006578
593.103577,0.01143
593.094666,0.023078
593.096375,0.023751
593.099182,0.024148
593.087524,0.02819
593.0896,0.030802
593.104492,0.0309
593.109009,0.028818
593.099976,0.029454
593.102173,0.029458
593.103638,0.02738
593.103394,0.02327
593.103149,0.015536
593.110657,0.016937
593.111633,0.008572
593.112732,0.006682
593.109802,-0.001288
593.116028,-0.005497
593.118042,-0.005744
593.119812,-0.008234
593.117676,-0.006017
593.113159,-0.005269
593.107788,0.000448
593.102295,0.001984
593.109741,0.00791
593.103577,0.011865
593.102295,0.014042
593.095337,0.020411
593.108337,0.025209
593.094971,0.028395
593.095154,0.03123
593.097351,0.033145
593.09259,0.036263
593.101318,0.032302
593.099304,0.031878
593.095459,0.030391
593.103088,0.024899
593.102905,0.017438
593.103577,0.016865
593.10675,0.015451
593.105591,0.007202
593.113342,0.004799
593.110962,0.001848
593.104858,0.000436
593.108521,0.002173
593.107727,0.000783
593.109009,0.001197
593.114014,0.006343
593.109741,0.005349
593.105774,0.006031
593.099182,0.015519
593.106201,0.017757
593.103577,0.016929
593.101196,0.023321
593.100586,0.032506
593.0979,0.032319
593.094727,0.035026
593.100037,0.03025
593.096802,0.03278
593.103577,0.030645
593.101929,0.029569
593.096619,0.026815
593.107178,0.018353
593.105164,0.017582
593.110229,0.010869
593.107849,0.009576
593.109314,0.006942
593.120972,0.002788
593.115112,0.004155
593.114746,-0.001069
593.117493,0.003675
593.123352,-0.00207
593.124573,0.000785
593.11676,0.003938
593.109314,4.6e-05
593.111206,0.007296
593.107849,0.014645
593.106018,0.021218
593.112915,0.016841
593.099915,0.024565
593.100037,0.027314
593.097595,0.034569
593.101074,0.031411
593.101257,0.031375
593.094727,0.030739
593.094666,0.032847
593.098267,0.028091
593.103455,0.022427
593.099426,0.016603
593.110962,0.015372
593.10498,0.011642
593.115051,0.01126
593.115601,0.006331
593.116211,0.001424
593.115173,0.002501
593.119812,-0.003546
593.11261,-0.003087
593.119446,-0.001621
593.117981,0.002237
593.120117,0.00218
593.111694,0.008102
593.104248,0.012399
593.110901,0.012464
593.103394,0.015986
593.104187,0.015441
593.102112,0.021708
593.103821,0.020092
593.104614,0.023554
593.102356,0.026283
593.099548,0.030121
593.097656,0.030302
593.096375,0.028805
593.106934,0.024895
593.100769,0.023077
593.106018,0.016788
593.109741,0.009501
593.117859,0.009702
593.112732,0.004096
593.120422,0.004578
593.111511,0.004222
593.110718,0.003824
593.111816,0.001123
593.105713,0.003947
593.114502,-0.003085
593.112793,0.00119
593.111877,0.005606
593.113647,0.004966
593.107056,0.009834
593.103271,0.016646
593.097595,0.021793
593.103333,0.004004
593.100769,0.022793
593.10199,0.024718
593.107361,0.030443
593.106323,0.029215
593.107605,0.02498
593.109314,0.025228
593.107361,0.019849
593.101135,0.023838
593.102356,0.02125
593.104492,0.016382
593.105835,0.014698
593.104431,0.008634
593.121521,0.00365
593.122009,0.006584
593.105713,0.004229
593.108765,-0.002047
593.115723,0.002801
593.113586,0.002794
593.107666,0.006137
593.101379,0.010841
593.105469,0.007208
593.115173,0.009356
593.11499,0.016603
593.110535,0.016324
593.105408,0.016398
593.102051,0.017396
593.100464,0.022756
593.103882,0.020194
593.098755,0.025751
593.103882,0.026395
593.105225,0.02336
593.106323,0.022876
593.101074,0.020526
593.102173,0.021086
593.102478,0.017459
593.106445,0.012264
593.10553,0.009032
593.105774,0.003833
593.107422,0.006893
593.108459,0.002967
593.114624,-0.002823
593.117493,0.003367
593.117249,-0.002145
593.115234,0.004042
593.110229,0.005837
593.109009,0.010198
593.110474,0.009337
593.104187,0.016905
593.105103,0.015051
593.112305,0.018631
593.10614,0.022712
593.107117,0.024724
593.108459,0.015278
593.102356,0.02364
593.098877,0.024641
593.098267,0.026613
593.105713,0.02168
593.098328,0.021353
593.110046,0.018541
593.110229,0.017549
593.109192,0.014927
593.106995,0.007896
593.107239,0.010693
593.115784,0.003018
593.109497,0.000521
593.112671,0.007748
593.115967,0.003757
593.113708,0.001904
593.113892,0.005025
593.113586,0.00948
593.114014,0.012431
593.111938,0.010366
593.112305,0.01091
593.102478,0.012238
593.101746,0.015477
593.101379,0.01815
593.10083,0.019003
593.107849,0.01788
593.103516,0.021424
593.095215,0.025743
593.097534,0.02611
593.100647,0.021804
593.098633,0.022178
593.101929,0.01831
593.097473,0.015898
593.111145,0.013561
593.109375,0.01031
593.103577,0.009516
593.115234,0.002581
593.10907,0.00904
593.109497,0.009333
593.113098,0.005144
593.117188,0.004279
593.114685,0.004282
593.109924,0.007219
593.106506,0.01194
593.111206,0.007758
593.105347,0.007711
593.113098,0.007738
593.106812,0.01163
593.102966,0.01883
593.09967,0.019122
593.107727,0.018734
593.109985,0.02298
593.102966,0.026477
593.100769,0.026669
593.101013,0.022719
593.10675,0.014823
593.101746,0.018704
593.102356,0.014919
593.104858,0.016079
593.114746,0.007955
593.106873,0.013726
593.11377,0.009836
593.116333,0.005476
593.107361,0.000872
593.11084,0.003617
593.105591,0.006538
593.106079,0.008478
593.110291,0.008496
593.113342,0.008569
593.108887,0.008265
593.108521,0.007502
593.10614,0.010601
593.107239,0.011882
593.104065,0.012884
593.105652,0.015631
593.101074,0.011961
593.098755,0.020346
593.104309,0.019602
593.101135,0.017722
593.108704,0.017973
593.109985,0.017796
593.109009,0.015163
593.105957,0.016999
593.111511,0.007528
593.111023,0.009685
593.105652,0.011038
593.105164,0.00668
593.112549,0.005739
593.110657,0.003863
593.109924,0.004867
593.109375,0.004959
593.110168,0.003552
593.111084,-0.007436
593.103027,0.005062
593.107605,0.005254
593.107849,0.008997
593.105591,0.010784
593.108093,0.011071
593.105835,0.015867
593.104675,0.016667
593.105103,0.016743
593.109741,0.015469
593.106018,0.014999
593.103577,0.020143
593.103027,0.018197
593.112305,0.016293
593.105713,0.016645
593.112122,0.011957
593.115906,0.009372
593.113403,0.006712
593.106323,0.008013
593.112488,0.007016
593.105835,0.010845
593.110901,0.005112
593.111084,0.004186
593.115356,0.003878
593.113647,-0.000751
593.110229,0.00611
593.111206,0.002034
593.11377,0.003464
593.100586,0.010833
593.112366,0.009279
593.11261,0.007524
593.111389,0.009598
593.113647,0.011572
593.107666,0.015975
593.110962,0.018028
593.103455,0.016942
593.109497,0.012329
593.101318,0.019808
593.110413,0.01641
593.10498,0.014184
593.107422,0.016033
593.111267,0.011567
593.105591,0.013754
593.110413,0.006799
593.110596,0.007931
593.11261,0.001677
593.113281,0.007709
593.103333,0.00677
593.116638,0.008295
593.111084,0.006631
593.114441,0.009297
593.112793,0.002495
593.115723,0.005392
593.111389,0.005804
593.115784,0.01175
593.105164,0.008785
593.108276,0.012597
593.107056,0.014775
593.108582,0.018129
593.10968,0.016556
593.106262,0.017996
593.10321,0.015158
593.10553,0.011175
593.105774,0.011367
593.103149,0.015039
593.103577,0.013341
593.114868,0.013218
593.106018,0.010844
593.111389,0.002529
593.107056,0.012822
593.112671,0.008089
593.119995,0.000426
593.109192,0.006568
593.110046,0.005281
593.115417,0.007483
593.111389,0.00519
593.115356,0.005014
593.113525,0.007903
593.113525,0.00589
593.108765,0.010361
593.11145,0.006517
593.106812,0.011876
593.093506,0.015537
593.104919,0.011999
593.104675,0.016231
593.107666,0.014178
593.110229,0.010214
593.109131,0.015003
593.116516,0.011547
593.115601,0.011554
593.108826,0.013544
593.109802,0.011008
593.108826,0.015421
593.111389,0.011212
593.117432,0.013405
593.111389,0.011037
593.11908,0.009429
593.117981,0.002768
593.115051,0.006418
593.112732,-4.8e-05
593.110718,0.00377
593.111816,0.009752
593.112976,0.007688
593.110779,0.007343
593.112732,0.010197
593.110596,0.009814
593.106445,0.010615
593.105408,0.011865
593.103149,0.015909
593.110352,0.013141
593.100342,0.020645
593.104492,0.013557
593.10144,0.012526
593.108643,0.019672
593.107727,0.015835
593.105957,0.015462
593.113037,0.018663
593.105408,0.012795
593.115601,0.011952
593.112793,0.011245
593.108765,0.015368
593.108459,0.006873
593.111084,0.011926
593.111633,0.009302
593.115051,0.007457
593.114014,0.00732
593.10907,0.0032
593.110474,0.008459
593.111389,0.005814
593.110291,0.006684
593.104858,0.015048
593.106812,0.015408
593.111023,0.01193
593.11084,0.011729
593.108582,0.015321
593.108398,0.011544
593.1073,0.01649
593.10376,0.013391
593.107605,0.01986
593.109436,0.014938
593.106567,0.014428
593.112183,0.012005
593.114563,0.014302
593.114075,0.013218
593.110718,0.00898
593.105774,0.01212
593.113586,0.012439
593.10968,0.009802
593.109375,0.010093
593.116089,0.002297
593.108521,0.007448
593.114075,0.004814
593.112183,0.00622
593.112854,0.006877
593.112915,0.013227
593.114136,0.009844
593.106506,0.013851
593.114258,0.009976
593.110046,0.014136
593.111877,0.012579
593.118286,0.012129
593.111328,0.014945
593.103149,0.013745
593.108459,0.017356
593.107971,0.014574
593.110901,0.013094
593.107788,0.012621
593.111511,0.012588
593.11731,0.008451
593.109741,0.009218
593.11676,0.011313
593.118713,0.010152
593.112427,0.007463
593.109619,0.006331
593.115051,0.008847
593.113281,0.006268
593.10907,0.010937
593.114075,0.004768
593.116638,0.003916
593.108887,0.008909
593.102051,0.011106
593.111206,0.012988
593.107239,0.010141
593.10791,0.015618
593.100159,0.012428
593.107666,0.010269
593.113037,0.018303
593.106628,0.017777
593.111206,0.014251
593.108398,0.013315
593.109375,0.016637
593.10553,0.014279
593.108521,0.012357
593.110535,0.008907
593.110168,0.010326
593.112183,0.011019
593.108582,0.01147
593.116028,0.012552
593.110596,0.009667
593.112854,0.007159
593.108948,0.013498
593.108582,0.012381
593.109741,0.004045
593.111023,0.006514
593.114624,0.007302
593.111267,0.011417
593.113159,0.010462
593.110474,0.014395
593.111572,0.014035
593.103882,0.010659
593.110413,0.013958
593.105591,0.01303
593.113342,0.010062
593.104187,0.015295
593.109863,0.017356
593.118958,0.011506
593.114929,0.015187
593.10791,0.015607
593.118103,0.008876
593.112549,0.00857
593.106445,0.008715
593.110291,0.009765
593.113403,0.007974
593.11615,0.005504
593.112244,0.011911
593.111206,0.011865
593.113525,0.010058
593.113586,0.011436
593.107727,0.013303
593.113098,0.011217
593.117249,0.010028
593.108948,0.010782
593.110413,0.012846
593.115662,0.014996
593.107666,0.011907
593.112244,0.01619
593.10968,0.014412
593.108826,0.012422
593.106934,0.021417
593.114136,0.016848
593.110352,0.009074
593.105347,0.012531
593.113098,0.012692
593.117065,0.013358
593.11499,0.011208
593.112122,0.007986
593.10791,0.01231
593.112,0.009729
593.115173,0.012576
593.112244,0.013902
593.116455,0.013004
593.118347,0.010116
593.115173,0.008966
593.109497,0.010199
593.114441,0.009382
593.109985,0.012726
593.108459,0.015219
593.116394,0.011789
593.117493,0.014204
593.109131,0.011361
593.115356,0.009221
593.108521,0.009322
593.112915,0.009366
593.110413,0.014355
593.115112,0.013203
593.113525,0.012598
593.109009,0.016519
593.109741,0.01451
593.113037,0.009172
593.111389,0.008621
593.110474,0.010794
593.117859,0.009653
593.110046,0.013016
593.11084,0.010713
593.108887,0.009128
593.117798,0.004844
593.122314,0.007935
593.110901,0.010757
593.110901,0.007424
593.116699,0.007627
593.112061,0.00825
593.115173,0.009968
593.10675,0.017303
593.111938,0.013273
593.108276,0.013294
593.111328,0.01515
593.112,0.009947
593.117065,0.01392
593.111572,0.014647
593.111328,0.015594
593.105774,0.009852
593.113525,0.010465
593.108948,0.012526
593.113892,0.012956
593.115662,0.010762
593.11145,0.014222
593.113281,0.010471
593.115356,0.014414
593.115295,0.011102
593.118164,0.007476
593.113464,0.01551
593.11438,0.005176
593.108521,0.010101
593.115112,0.011529
593.119812,0.01078
593.116577,0.012375
593.113037,0.010551
593.11322,0.008764
593.112122,0.018103
593.108887,0.011905
593.108459,0.018722
593.101196,0.016561
593.111572,0.010505
593.115295,0.013695
593.109192,0.014635
593.116028,0.016763
593.108215,0.010898
593.101501,0.016318
593.110352,0.013758
593.120728,0.012128
593.108765,0.009079
593.109192,0.01367
593.113159,0.006328
593.116333,0.011208
593.112549,0.009792
593.108826,0.008595
593.110107,0.010616
593.11084,0.007849
593.107971,0.00894
593.115479,0.014141
593.115479,0.011167
593.112183,0.010981
593.115356,0.012648
593.118042,0.012468
593.115051,0.013617
593.10791,0.013918
593.108459,0.015064
593.108887,0.017032
593.10614,0.01461
593.11084,-0.001487
593.104797,0.01566
593.112671,0.013611
593.110474,0.010205
593.110962,0.013161
593.105713,0.012455
593.110291,0.014257
593.11322,0.010576
593.109985,0.0123
593.10968,0.012133
593.113037,0.009081
593.114014,0.012219
593.110046,0.019513
593.107239,0.012937
593.106018,0.00655
593.111511,0.013386
593.113647,0.010987
593.11145,0.012045
593.114929,0.011851
593.111816,0.015131
593.113037,0.013569
593.109863,0.012765
593.10498,0.009817
593.116394,0.012941
593.102539,0.013621
593.107361,0.014931
593.115967,0.007119
593.115356,0.011406
593.115601,0.011592
593.105164,0.00741
593.111816,0.010392
593.113159,0.0127
593.107422,0.006197
593.110352,0.010133
593.105042,0.010009
593.103821,0.00814
593.108154,0.007696
593.114014,0.012393
593.118042,0.010413
593.115295,0.008132
593.107788,0.00877
593.113159,0.008701
593.10437,0.005774
593.109192,0.010073
593.105164,0.008101
593.111694,0.009972
593.116028,0.009657
593.104797,0.016239
593.113342,0.011235
593.113464,0.015366
593.115906,0.014167
593.110168,0.010168
593.120544,0.011985
593.113464,0.011918
593.107666,0.011402
593.117004,0.008791
593.119812,0.007486
593.112488,0.009192
593.112976,0.009659
593.112244,0.010247
593.107849,0.006774
593.108154,0.01122
593.108337,0.007713
593.115967,0.011011
593.11499,0.009613
593.109619,0.006093
593.118408,0.006595
593.11377,0.004142
593.113586,0.011145
593.110657,0.007411
593.111023,0.011212
593.108276,0.011249
593.108582,0.013258
593.110413,0.007705
593.112793,0.010294
593.109985,0.012176
593.110352,0.011225
593.110718,0.010719
593.111694,0.007165
593.107056,0.014647
593.105469,0.015151
593.11084,0.004886
593.111816,0.007239
593.112122,0.006545
593.113831,0.011524
593.117004,0.008719
593.112183,0.007815
593.109619,0.009502
593.109314,0.011882
593.115234,0.007109
593.112976,0.009629
593.110474,0.009258
593.11499,0.004905
593.115662,0.008607
593.116943,0.007233
593.115234,0.006679
593.116089,0.010787
593.104919,0.009029
593.111267,0.007502
593.112488,0.010506
593.110229,0.007948
593.115051,0.006951
593.105774,0.008383
593.111084,0.004477
593.107849,0.009405
593.112427,0.007582
593.112549,0.010503
593.109314,0.009598
593.104553,0.01362
593.098206,0.014177
593.112671,0.013096
593.065063,-0.003569
593.061768,-0.006907
593.066162,-0.001541
593.064636,-0.008183
593.06366,-0.003375
593.057861,0.001705
593.034058,0.002917
593.024536,-0.01365
593.023254,-0.010208
593.026306,-0.011337
593.025879,-0.010596
593.024963,-0.006286
593.050842,-0.005449
593.009277,-0.007091
593.012451,-0.012743
593.010803,-0.003952
593.005066,0.002607
593.029236,0.029513
593.047363,0.024465
593.046814,0.018346
593.067505,0.029078
593.055542,0.012232
593.037598,0.020289
593.032532,0.020553
593.189392,0.17296
593.181335,0.172059
593.19165,0.170018
593.188293,0.172566
593.195374,0.167491
593.215759,0.181603
593.210999,0.179582
593.224731,0.186311
593.22467,0.186158
593.229797,0.186491
593.234863,0.18496
593.228516,0.187385
593.231873,0.183855
593.994812,1.143319
593.991638,1.146744
593.990479,1.14194
593.995178,1.145124
593.986877,1.139977
593.987183,1.144431
593.989807,1.139052
593.990417,1.137049
593.991882,1.142611
593.993225,1.148429
593.999451,1.141857
593.990295,1.142291
593.99176,1.137499
593.993469,1.134772
593.98938,1.1368
593.09259,0.027636
593.097961,0.015493
593.104492,0.009251
593.107117,0.008865
593.108826,0.005309
593.110291,0.0088
593.112061,0.008889
593.106445,0.010299
593.116516,0.00798
593.114685,0.003235
593.113464,0.012572
593.115356,0.01143
593.113953,0.007463
593.120178,0.004476
593.107605,0.009258
593.104004,0.012482
593.105042,0.014586
593.112,0.010527
593.108398,0.010749
593.109314,0.010418
593.10144,0.008744
593.106079,0.013966
593.110657,0.011431
593.109009,0.009781
593.102661,0.01062
593.109924,0.011049
593.115295,0.00791
593.108704,0.014851
593.110474,0.007912
593.112366,0.006721
593.114746,0.006372
593.119629,0.006899
593.113831,0.004127
593.116394,0.00823
593.109436,0.008821
593.108887,0.007993
593.109314,0.007325
593.105713,0.009756
593.112183,0.010942
593.106079,0.012646
593.103638,0.013726
593.10437,0.007124
593.105042,0.011978
593.102783,0.012417
593.109802,0.011412
593.099548,0.013507
593.108643,0.007763
593.110352,0.013745
593.107788,0.00625
593.112427,0.011954
593.119446,0.011706
593.114624,0.009872
593.110352,0.011529
593.108521,0.009671
593.115295,0.007682
593.11261,0.004396
593.109924,0.007923
593.112488,0.009215
593.110657,0.005887
593.107178,0.007271
593.109558,0.008324
593.108826,0.006973
593.109009,0.011178
593.107056,0.007195
593.107117,0.011722
593.106445,0.011504
593.109558,0.008621
593.10614,0.009583
593.109375,0.011728
593.110596,0.007972
593.10376,0.012868
593.106812,0.009499
593.105408,0.01278
593.112183,0.010701
593.111633,0.005223
593.115479,0.008777
593.108093,0.010414
593.109375,0.01202
593.107788,0.005423
593.108521,0.004608
593.107239,0.008801
593.110229,0.002566
593.108887,0.00449
593.111877,0.00637
593.110901,0.00404
593.112732,0.007513
593.110229,0.001267
593.108643,0.005381
593.108154,0.00622
593.107117,0.009827
593.103699,0.007909
593.113953,0.006854
593.107666,0.011165
593.10614,0.00771
593.11261,0.010891
593.108459,0.010227
593.108826,0.008341
593.107239,0.006694
593.109009,0.005155
593.110535,0.008915
593.113159,0.003914
593.115479,0.003047
593.10968,0.002766
593.113281,0.008268
593.110352,-0.000363
593.111328,-0.000623
593.105591,0.002116
593.104797,0.002633
593.107605,0.008904
593.107483,0.009531
593.112488,0.007569
593.112244,0.003807
593.11261,0.005179
593.110168,0.005185
593.114685,0.010087
593.11084,0.004372
593.111145,0.012266
593.114685,0.008498
593.107666,0.007532
593.113037,0.012742
593.113647,0.005515
593.110352,0.012528
593.117004,0.006836
593.109009,0.008681
593.110229,0.006402
593.108643,0.00793
593.107483,0.004395
593.104309,0.004294
593.111328,0.007213
593.11969,0.005368
593.112366,0.002068
593.11554,0.007611
593.112366,0.007177
593.106079,0.002541
593.114197,0.002647
593.115906,0.005118
593.113464,0.01038
593.110352,0.001375
593.114685,0.005494
593.112244,0.007212
593.11554,0.005759
593.102783,0.011541
593.107422,0.008591
593.104004,0.009066
593.10199,0.007533
593.109497,0.008233
593.105591,0.00803
593.104797,0.009754
593.108643,0.008866
593.103638,0.009899
593.106018,0.009258
593.112976,0.006932
593.111572,0.005443
593.105164,0.005632
593.106628,0.005654
593.107361,0.005853
593.114807,0.004565
593.111877,0.00498
593.109497,0.003141
593.106201,0.009333
593.104675,0.007508
593.101807,0.005918
593.106262,0.00709
593.113647,0.003497
593.106812,0.006716
593.110596,0.009509
593.104065,0.009913
593.102783,0.005219
593.111694,0.00839
593.105957,0.009157
593.103455,0.007412
593.110107,0.010447
593.104919,0.012214
593.104858,0.008093
593.111511,0.009796
593.109192,0.007039
593.101929,0.008274
593.111328,0.005118
593.107117,0.011082
593.109192,0.005061
593.110657,0.004563
593.109497,0.006905
593.108826,0.006402
593.11554,0.00369
593.113403,0.00553
593.111633,0.006376
593.108398,0.006464
593.108582,0.010014
593.110413,0.007828
593.112,0.001391
